,Control_1,Control_2,Control_3,Control_4,Control_5,Control_6,SCFA_Treated_1,SCFA_Treated_2,SCFA_Treated_3,SCFA_Treated_4,SCFA_Treated_5,SCFA_Treated_6
Gene_0606,4.321755441459922,5.740122230537911,4.752534639800487,5.915611219851569,4.006135949764044,4.634862051240917,4.847521965358805,7.993760547701712,3.7778298750465646,4.518551392021898,1.5977190514655164,5.748124176262087
Gene_0607,3.0200844148959725,4.929984779987528,3.3779982727423103,2.7719070996760133,5.517322295710776,5.425479551715321,5.528963369902748,5.127404719531542,4.566345899555714,4.414484162455091,6.003800467401344,4.942366796822753
Gene_0608,6.565747469897145,4.137748860849802,5.816105693673512,6.101595144547327,5.889547615663189,3.3486926343957157,5.6299437431106645,5.429965634909096,7.246854574191524,6.353988194750109,5.3857236863003815,8.03684406130436
Gene_0609,5.298726964542378,5.728280592109323,5.0143569338158835,0.8270446832578306,5.32097924794696,9.425062078794484,5.840537058113123,7.609925377580838,6.213885216773276,1.3161618421369141,7.609669526638659,5.270352482685338
Gene_0610,4.279921462486034,3.543845804289358,5.746697119422796,5.624756420933143,7.385470330832829,2.4842636881822244,4.896090458198444,5.562696694979154,4.310033676085865,5.45405772077789,3.816247867313815,7.54854451746874
Gene_0611,6.462760505149985,6.180844122502927,4.715706926118908,5.67737463584338,7.058914963196715,6.744630760056901,4.772823772757899,4.234832314555133,3.150148368561452,5.537551578297283,5.374214200250184,5.7768492273550125
Gene_0612,2.7139613758525427,6.640316373510969,4.870622789934963,5.145748196031031,5.146393982003389,4.69951402240348,2.9454962249897423,1.797637602376854,6.25118260501312,7.969283723753016,2.9472927552202077,8.178882567123397
Gene_0613,7.38341499421413,4.832564080301576,2.7609077432336626,4.212940288060542,5.357389433620951,7.4584295685941004,5.567822117472762,4.985874190898341,4.204902606908444,2.2309639611500067,6.975457031849199,3.4487872771247936
Gene_0614,6.206189369897667,3.298929442505912,9.970379833357782,5.529550621955959,7.550781475998029,4.696571132845541,0.5496867902243707,4.700548703356365,-1.0849160514734155,-0.48222572979007516,2.1088774986460774,2.9816218780001518
Gene_0615,6.066718489410899,6.67893700903681,7.436389423508512,7.1147366107564505,6.744394000145956,4.369826537611782,5.969469295937848,4.396403013207494,10.06073933728338,4.5442148824683315,4.538427695794556,3.406026662372245
Gene_0616,3.8565079160878772,5.665215020648395,6.866256144682138,4.554558598446786,7.130343931428773,7.905233490972359,6.519384818918123,7.917536172704741,9.646657421112915,3.594648328768261,6.639918866128268,8.013945261019936
Gene_0617,3.1673581618531603,3.32615859240744,4.719249882189327,5.615225336378392,3.9508659724658983,7.704405357734289,6.174115069189071,5.013097315609079,6.084847939064204,3.3820722141483994,8.115810864636714,6.9852562059588585
Gene_0618,5.848133723036902,5.078894096481479,2.128180952262945,2.3683683671449858,5.562018500563613,0.7348087476903276,-0.26825754858708084,0.28667480954829694,1.0263557376303933,3.9720180944590013,0.5278367986848995,2.321016056866217
Gene_0619,7.025274819288144,4.683692311255359,11.486185939189467,9.615832501232221,4.637101861504966,4.78732599493737,5.909408792833549,4.867668130907131,5.517775031425412,2.8683945773024835,6.189708746794489,3.773576215048007
Gene_0620,6.99116302800406,8.406345219836076,1.7239418851279664,1.4272490692906268,3.755930388891237,6.165475166347729,6.742590888317471,7.696631585800072,7.832235961544752,6.986475564714001,5.315387521758472,6.22746918363931
Gene_0621,5.993747181015194,7.1395429099677,2.6006049432693836,0.3677122740622467,6.716028390604291,3.343607454069531,5.004367181674072,2.2498295336658303,4.074934067373242,5.775359758065693,2.4451267923093147,7.31316330318848
Gene_0622,0.9630242712227242,5.2901274919187635,6.586351376437355,4.755885735757445,4.084303227635021,4.6812755357081866,7.539226525199686,2.509698848079829,7.715239266100278,4.712836822575731,5.83702911831411,4.006697895743507
Gene_0623,4.258834475198435,2.3039057761196657,3.5706386460191366,6.042559810027629,5.643357082753,5.336119611933641,8.614775016157079,8.039775872631747,5.250549437715598,4.3747163797358555,4.729483392988124,6.223454966567369
Gene_0624,3.0097030362932413,4.636993675728665,0.6458699071142906,5.356953327770779,7.857715415627135,2.0517357359157886,6.144942823559472,6.301931357558883,4.764037810785244,2.686007088671272,3.6358504039524338,7.304697277923852
Gene_0625,3.8281446533644896,5.658213557420259,7.505685268854967,4.103550767399701,3.6154993414682073,1.0621537151678337,1.3406812260071375,3.0071575565052346,0.43522600237882525,3.0601137982510354,1.821658786329444,4.629231087983442
Gene_0626,5.206876258616213,9.084152080287488,5.554716923929352,4.9554420416325735,5.644164621533971,4.977815992102796,6.547115412413627,4.0085881068502,4.746671945304673,3.8977675199187427,2.1611336069099805,3.2851151409055666
Gene_0627,3.3739712554797405,6.646559831355411,5.4515230462235085,5.035226503867315,3.0492679454435,7.607015863869519,5.39643465544164,5.650518996459164,5.297095807185277,4.396533892082728,6.866133211441971,5.127083809121875
Gene_0628,6.32940549066622,3.894158325265396,7.003649707363874,4.004858323229586,3.4359930149779263,3.480593765039426,6.406507656191895,1.4524497355949628,-2.8448005032366845,5.56757605567616,2.150468692557021,4.575096594573888
Gene_0629,1.4578628938238176,5.9430847608364115,1.3377102433232997,2.5431123374684748,0.8488239818429335,4.8278606144182135,6.462686204977903,10.705693588310234,8.202613034839416,7.313494393468327,8.380496816257116,7.902977137961354
Gene_0630,4.699359079456256,4.346607573627272,2.9148446106588475,2.65553249312672,5.928739727093149,3.8988961365830246,4.084646014023134,7.14295186050912,2.7804997442234516,5.646494375067125,1.9048604117273777,5.40788771503199
Gene_0631,5.632716643072289,3.229502627751555,5.3621254855421645,7.6065560746321275,6.172331600785567,4.1751723635670395,5.385979283545859,8.352909923829326,1.8700522131164412,3.798225648292375,6.645364853148288,5.670634512794615
Gene_0632,5.514397940711855,4.518669650939574,5.015760369389456,4.348777895702993,4.671329588229217,5.42418670614835,5.360610102675006,3.0877285940829218,3.818363303817142,7.490082016446513,4.896981612492144,5.750719392288946
Gene_0633,3.0132826008360984,2.9682423460200433,2.222914892337578,1.7994577909925802,2.5654346155590413,5.318925013608259,4.7696233424470424,2.6338289695004695,6.867620852149994,6.006464769064992,9.611273674734377,2.96883724069891
Gene_0634,3.214424969016232,6.0272289284621925,5.0694274975051234,1.0629915731238926,6.30995116844338,6.62159729118342,6.645145842400961,2.3769120679259976,5.314693135346156,6.953013178126329,0.8557297678070261,4.590135051516784
Gene_0635,3.0122746503302933,5.840383085789983,3.287003525181602,5.195340753496671,2.4710031860900687,1.4137870949308464,1.5909569699273942,0.8389616034193126,4.949657375622441,4.601934530495003,2.7057441136500215,3.1934486692998183
Gene_0636,4.234365620774063,4.752542107450328,4.204640612770792,2.631938883554881,4.200201875737726,5.538589505161468,2.392596619597335,2.754998022486232,1.741133660856939,5.84933362549714,3.562786731821505,4.254686954201481
Gene_0637,4.910213939754926,5.365002061198426,3.6597695990915344,7.34343582943232,2.6476533268904388,5.975120594173437,5.0761837193634936,5.414950677046021,8.289790705222385,4.323402731646654,3.490429468721128,6.233019776488284
Gene_0638,7.3637821859199235,5.961816185497791,4.59495154587034,3.943405906674042,7.072175302092512,2.154050149476654,6.04504153288478,3.6937252201401183,2.962389604818573,3.37062869352466,4.089315153709375,4.292282074359792
Gene_0639,3.059751479240713,4.204884469016557,7.475307515023996,5.759535272081792,3.0639084829795094,4.379384589230193,9.331042904413113,7.109241256974636,7.0495482245634555,7.337160728546763,3.002358261331901,2.5552707700255217
Gene_0640,3.771353711807411,3.58042201553293,6.957779117113558,2.2565137414729888,8.217561711468747,6.656459380369245,2.7862594169318866,7.669012266675676,3.905616422235018,2.497287635521426,4.138007599560374,4.522788936570745
Gene_0641,7.181723341207396,4.074120975949484,4.700118561841781,2.133696370950576,3.9506751858663938,5.987309695286302,5.536826547389124,5.501902041424086,3.343638872252984,6.371312785027422,3.721612932499684,4.687447326589914
Gene_0642,7.592126123562792,2.7856863663950966,4.268988126029468,4.697401559534955,2.2084215956150297,6.1826984835168,6.37354814100671,3.7163571921113174,3.861297152837725,6.183336099386262,3.284533646789961,4.230415952791859
Gene_0643,3.552019336514782,4.609219297645952,4.096101256176245,3.421322988560651,4.985910029038891,4.568780842863955,6.111484356085785,9.10818488287195,6.2108090095254935,5.945279525980023,6.061603167345459,2.8536194518659013
Gene_0644,4.256284235442669,3.5430767566393144,5.639049341565911,8.30723453698457,5.279774465678255,6.992236429822258,5.231193477359816,4.940467023327196,5.643169080745512,5.233016104951742,5.759399354834225,4.377065610201597
Gene_0645,2.2195561496930747,5.315522878587539,2.805263362057867,2.046150144936197,3.5212571850819274,7.383798668827145,3.008498294380664,0.5112723103115151,2.372600601057496,5.575346415631804,3.8525330908304385,3.201450760084173
Gene_0646,6.900031657339291,5.4860094441088,1.9345988802201384,4.607438697224127,5.603400017803471,5.351072459157196,8.792246552508693,2.2783300433978417,2.7810888891075605,8.425422822552544,5.091921872097868,4.514833927420413
Gene_0647,1.3124128330385085,3.2193643039602566,4.871844471702567,6.072581819034379,0.6077443578001072,4.675752049040283,2.6015913498087135,5.895392532790024,6.088919739054925,2.8110112783302075,4.719448828899143,4.328968335933868
Gene_0648,5.286097539757905,6.6992239770324264,6.385715168474873,6.165142637617611,3.400118986596132,1.1839957257533849,5.511954292837542,2.7614995155587123,7.5038949090263145,6.831647563195208,4.273648882534368,4.567162576723257
Gene_0649,4.213894485877198,7.00326365041712,7.786909055048863,6.4210982045955705,5.858681645603468,5.759279296771931,4.727155699444768,3.4433828939869935,4.113141163529929,4.459459264650782,8.225736741414256,6.893236616660873
Gene_0650,3.887762506478439,4.73987941289276,8.338139051652663,3.1148839884162474,8.229557581419703,4.3559436910158835,6.869309414673247,5.73985122600878,2.765345982137531,4.917017790845241,6.94097691922676,2.483470741265424
Gene_0651,7.650864218190157,2.1863699810049235,6.171808402329298,3.526459728104756,2.169465616151625,5.437068084821892,6.273106413746529,9.645218450525533,7.123633291979464,7.828058271123975,5.436677500884321,6.93586389752998
Gene_0652,7.018943577191937,3.3101171228130073,2.0019680790831975,4.81631047133009,4.825129342445638,6.096639255108998,3.564293571291929,6.591727624682453,6.308776268121527,5.579822348075326,7.632014839436996,3.922430324305223
Gene_0653,6.899189142728977,4.881169637455012,8.711006629588526,5.448469489070583,4.307146987986201,1.7768652817943442,4.6258849670526745,5.1909240827165934,2.940778057821199,5.4538638876004955,1.562139174092306,7.093909068856418
Gene_0654,4.474680959367665,4.327226109177728,6.920609592562941,5.924967248133708,2.6412617567347656,5.344508772822075,5.093274733131931,3.9582141921924734,3.331252775409757,4.530841940761625,6.3765194215448275,6.095477957475121
Gene_0655,6.343062343458107,8.056062718775665,6.7750079348281185,6.521693308622956,5.120171989230327,5.776624010846899,3.588924105443078,3.307920654744731,6.313797412639294,3.555305190769941,5.119819548159007,5.2475092850485545
Gene_0656,7.499009801412317,2.3344452050407005,4.301121345566088,3.4548625024875186,5.758306237452248,7.460444351301575,5.624124263453477,6.716540860363743,2.4740741262653545,1.1776813494790246,3.8651054375432965,8.603056815664372
Gene_0657,3.8060514265578522,0.21939126506112405,4.17555850995106,6.826947464034813,6.075259805899759,5.8563724956211525,9.044348200174756,8.662354271131775,4.614037264478621,1.4357698360303424,0.31392179669631837,3.771923676901178
Gene_0658,4.44001339625104,2.4419385275604273,6.030588643248935,3.3314363799307505,9.368193466760912,6.141014416709032,4.60385273970128,7.601250802111918,6.735610919084891,5.454810157983241,3.2203104581177167,3.0784408835102193
Gene_0659,3.838703394892098,3.777229505222744,4.814111586772824,4.5209961559565,7.233667551059908,5.372832339488093,5.508255374142871,6.394101957679453,5.783762524491169,2.9308040807866904,6.301335257584173,5.851821934202823
Gene_0660,3.536736522182944,8.780881370311565,5.0986166630404455,6.537679351937793,3.7835469851104815,5.726231255489047,2.8586671876196434,3.4313580593994883,6.376991949123133,4.530984929708218,8.178294603272914,6.0022585521291525
Gene_0661,5.62221998228639,1.220701415807694,9.030550220921281,7.581288921845094,4.205609367708025,2.795460519088289,4.026737623621462,4.979588799218135,5.126766785275437,3.54321937351658,3.1748236036447466,6.402779787618998
Gene_0662,5.695123227607104,5.173395398828793,5.711337897126459,5.383154792388179,6.012481978611852,7.8946113987836135,8.238399000758395,8.602871798525907,10.437903918495266,4.965140409761075,9.934390262353816,4.468264426932695
Gene_0663,6.136206410257293,2.9006890021801177,7.7251257054249045,8.281229126976575,11.30411346902417,2.753011933520804,2.9746288732630144,1.4800822357014995,4.108409372346366,3.9925553263410927,6.051874560509301,5.487781883240902
Gene_0664,5.48576402630055,0.8358025936220255,6.106298312758418,3.9035994036664547,8.846891589649907,3.450770059962836,2.6140532579617264,4.214547523148365,4.257075957824629,1.4480355060762147,3.0381065459732612,3.4583727387718213
Gene_0665,1.6216339240654767,4.0574725185949605,1.049024457565725,6.50219890901462,0.8698339074873589,5.056915162366318,7.867250039641893,5.382901431914705,6.324337507894999,2.002729005701576,7.388428966027984,7.602204126048186
Gene_0666,0.8443763602876064,4.359404390926716,8.286756311609068,5.72129578287159,3.273012790070132,4.937593022121832,1.0033100657107479,3.5893665521683036,5.99153114603102,6.288776907076365,3.6430105390255565,4.389001073892694
Gene_0667,5.036033744088893,5.945260691686811,2.266283273438347,6.185134547694661,-0.40878326320555036,3.7402308952723793,5.323903610705202,6.90401616093695,8.265994510279116,6.261425189842232,9.79902199005876,4.928902135899564
Gene_0668,4.023452315096911,6.266653652142477,5.045261705353738,2.1888738922874267,3.0300137483659695,5.397360019094814,1.6454213782238365,4.966719081943697,4.544083442108358,5.133073536777964,0.670745608627423,3.1116326667106566
Gene_0669,4.841865316270887,3.841751780728507,4.038332420976041,6.392335994318578,3.964614854261571,4.823817511941853,6.645977184006643,5.083083681127789,2.8526143076050716,5.916635878250883,3.570385482017059,8.589049696784425
Gene_0670,9.339873176161085,2.152634726232154,1.2963145368506828,6.567179329597213,3.6427138774117935,4.36352494451476,6.2476649005128655,5.3181893964893225,5.248737728827811,2.7191284396622084,4.528146066609375,6.719231061282029
Gene_0671,3.4376872437377717,4.480399718464975,8.197076224192683,6.604256917236238,6.724447023773954,2.167545888414709,7.307680424254158,6.171972972160601,3.65912933497,6.671742523206723,8.89796372930061,8.080106548488377
Gene_0672,2.6976925268942615,-0.6781573189708539,3.381238357834492,6.913406372771317,6.033893031496742,4.556973474095752,6.0087301314368196,3.9174018100755204,1.046356862104819,4.00956980399053,4.391310257892097,4.374142065619972
Gene_0673,4.955399432563894,3.622228914849189,5.409517764803568,6.53175655896123,1.7682264251790545,5.599295375674696,6.237112713955849,8.97135282202968,5.247058403682186,4.5665364216870765,4.481556373991815,5.2487695338154285
